PeakID,Title,Scans,RT left(min),RT (min),RT right (min),Precursor m/z,Height,Area,Model masses,Adduct,Isotope,Comment,Reference RT,Reference m/z,Formula,Ontology,InChIKey,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,RT similarity,Dot product,Reverse dot product,Fragment presence %,Total score,S/N,MS1 isotopes,MSMS spectrum,Predicted Label,Prediction Probability
984,Unknown,18172,8.963483,9.060034,9.28195,272.2584,86357.75,409491.90625,,[M+H]+,M + 0,similar chromatogram in higher mz_987; similar chromatogram in higher mz_1005; similar chromatogram in higher mz_1008; similar chromatogram in higher mz_1018,,,,,,,999,False,False,False,,,,,,2091.539,272.16454:54 272.19365:82 272.22438:570 272.25835:29087 273.11144:203 273.15194:140 273.18596:594 273.21675:159 273.22647:337 273.24429:310 273.2605:3802 274.13463:99 274.18819:154 274.22553:104 274.26449:369 275.10933:95 275.12233:94 275.16461:299 275.20039:5045 275.23454:56 276.15743:54 276.20304:955 276.234:95 277.14387:219 277.21568:12565,55.05631:20 57.06956:597 58.06471:1407 65.03742:20 67.05532:76 69.06656:31 69.069:128 71.08189:57 71.08437:236 74.06219:33 79.05607:40 81.06817:91 83.085:93 85.10219:90 93.07025:35 95.08499:87 97.10102:44 100.07643:20 104.0705:1223 109.10205:146 111.28253:20 121.09994:57 124.11198:38 133.09628:35 135.11809:135 138.12694:60 146.10429:20 149.13304:64 152.14449:67 166.15756:35 167.14462:35 191.1783:74 195.13741:76 208.20621:136 226.21101:58 236.19566:69 236.20621:54 272.19183:35 272.25977:4171,0,0.02068323770345084
1750,Unknown,18689,9.58685,9.711884,9.798883,272.2583,2086.0,13024.9951171875,,[M+H]+,M + 0,similar chromatogram in higher mz_1746,,,,,,,999,False,False,False,,,,,,44.43266,272.1483:22 272.20329:27 272.23887:34 272.25828:528 273.11137:41 273.18589:164 273.21992:342 273.26205:122 274.05504:87 274.1443:29 274.18812:35 274.22546:81 274.27578:56 275.16292:65 275.20032:176 275.2361:113 275.27676:26 276.05148:65 276.20135:49 277.08506:48 277.1438:42 277.18134:140 277.21561:3658 277.25152:62,55.05003:8 55.05439:50 57.06909:204 58.06424:62 62.05286:9 62.06058:484 64.61469:7 67.05404:50 69.06771:10 69.07015:23 71.04753:9 71.08637:93 72.04336:29 72.08913:14 73.92173:7 76.02928:7 80.05672:12 81.06769:19 83.08541:30 85.099:27 87.04247:36 87.04521:59 89.05783:12 90.05229:13 93.06882:11 95.0826:15 95.08547:68 96.087:14 97.1015:18 100.07497:16 101.02945:7 104.07002:25 107.08464:16 108.08516:7 109.10158:13 121.09732:9 121.10055:12 123.0773:11 123.11754:14 128.14519:15 130.06992:7 142.0761:7 148.08099:13 148.08817:7 149.1338:13 155.07939:7 157.98116:9 159.11797:12 164.87331:14 169.10165:7 172.12218:11 175.10585:7 183.12534:12 188.11354:22 190.12489:18 191.17931:7 194.10455:13 194.15645:23 199.14783:13 201.11011:29 212.23813:156 216.00925:19 216.14326:13 226.22401:14 230.24924:1183 254.11514:13 254.19328:15 254.24799:241 255.23212:58 258.84845:7 272.02997:14 272.1658:31 272.1933:29 272.203:42 272.24341:23 272.25635:138,0,0.19085353824920942
1794,Unknown,18755,9.655933,9.785367,9.895083,273.1856,2787.0,19426.005859375,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,80.0929,273.14877:67 273.18279:674 273.2233:142 273.25733:55 274.17852:41 274.18826:121 274.22235:47 274.27592:39 275.16143:55 275.20046:140 275.23624:111 275.27364:26 276.16565:54 276.208:39 277.14068:35 277.15863:38 277.17985:133 277.21739:837 277.2533:27 278.18283:51,55.0544:42 57.06984:88 67.05244:15 67.05404:65 69.07016:48 71.08307:27 79.05385:34 81.07034:50 83.08453:30 91.05603:21 93.06978:50 95.08547:50 97.09958:43 101.93106:10 105.07247:43 107.08465:37 109.10262:49 111.04332:23 115.05386:29 117.06778:15 119.08526:65 121.02614:22 121.09625:37 122.02033:10 123.11646:22 125.09636:22 128.05977:15 129.06567:22 131.08594:33 133.10039:32 135.11652:48 140.98453:32 143.08861:32 145.05948:27 147.07948:30 147.11754:26 149.12903:47 153.06927:15 157.10143:121 159.07841:21 159.11427:19 161.05658:23 161.12999:29 161.13995:10 163.14587:23 163.1609:10 167.08469:34 169.1004:48 171.08075:15 171.11537:63 173.09454:32 173.13068:26 175.01378:63 175.10976:41 175.14998:30 181.09869:27 185.09659:73 185.1326:46 187.14676:20 189.09229:36 189.16104:46 195.12065:23 197.13185:47 198.14339:42 199.14507:33 203.10298:25 205.19553:27 211.11143:26 212.15532:53 213.1288:30 213.16457:35 215.17157:22 217.15474:47 225.12398:60 226.13261:79 227.17751:89 231.13963:38 240.14545:56 240.15001:147 245.18774:22 255.15541:34 255.17419:1144 273.13214:30 273.18399:348 273.21802:71,0,0.013333333333333334
681,Unknown,18007,8.5052,8.854366,8.990967,274.2741,326788.3125,1393052.25,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,30815.36,274.24328:79 274.27412:99188 275.20028:446 275.2198:169 275.24582:83 275.27672:17489 276.20294:184 276.23226:95 276.27951:1700 277.21721:5771 277.28413:164 278.18265:51 278.22189:1006 278.24806:119 279.09245:142 279.1596:114 279.19727:173 279.23167:9348,57.06952:987 58.06616:49 62.05637:20 62.05869:82 70.06563:1680 71.08432:446 84.07883:20 85.10032:129 86.06159:89 88.07574:3347 102.09185:746 106.08615:2509 212.23685:664 230.24487:495 256.26367:4639 273.36868:40 274.24298:78 274.27383:42697,0,0.02094878013624949
1001,Unknown,18183,8.841,9.073867,9.2131,275.2002,23878.25,290949.03125,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,785.924,275.1059:100 275.11891:233 275.13517:97 275.16281:329 275.20021:5947 275.23599:83 276.1654:122 276.2045:1078 276.23056:112 277.14043:213 277.16654:88 277.1796:416 277.21551:9176 278.18258:94 278.21855:1844 279.09238:397 279.16117:168 279.17918:74 279.19229:102 279.2316:25363 280.09553:105 280.16444:60,55.01437:22 55.04855:62 55.05437:294 57.03353:53 57.07203:80 65.56608:20 67.05401:572 67.07327:20 69.07012:195 71.04667:56 71.08386:20 77.03863:166 79.05468:410 81.06942:467 83.04964:39 83.08448:91 89.06057:20 91.05505:1051 93.06784:304 95.08447:364 96.53719:20 97.06669:139 97.09953:46 99.08107:29 102.06268:20 103.09524:20 105.0694:816 107.05113:170 107.08561:123 108.04537:20 109.06263:50 109.10256:41 110.11758:20 113.09385:20 115.05381:66 117.06984:228 119.08413:429 121.1005:227 123.07616:75 123.1164:47 128.05194:44 129.06895:144 131.08475:464 133.06752:58 133.10146:584 135.07886:75 135.11758:184 137.05936:45 139.10863:35 141.06828:80 143.08269:98 145.1031:379 147.10558:76 147.11629:510 149.09544:200 149.13135:94 151.07217:52 153.0704:78 155.08543:127 156.09177:32 157.10257:114 159.07957:59 159.1179:223 161.09756:80 161.1324:230 163.11073:163 165.12885:34 167.08334:51 169.04805:21 169.09904:200 171.11784:203 173.13316:182 175.11227:89 178.07455:28 179.08455:45 183.11729:151 184.09093:28 185.13116:80 187.11046:130 187.14801:66 189.12859:76 191.14127:89 193.11966:50 197.09322:99 197.13313:222 199.07166:39 199.11314:524 201.04469:47 201.06693:52 201.12949:42 202.04948:138 205.12102:21 211.10847:46 211.14694:98 213.16447:68 214.09865:51 215.10532:149 215.18153:61 217.15752:74 219.13094:70 227.19069:21 229.12154:66 229.16011:52 229.19276:76 233.14989:112 239.14073:101 239.17712:159 247.20718:47 257.15567:108 257.18866:178 275.09259:120 275.12674:426 275.14297:189 275.16739:201 275.19504:218 275.19992:774 275.22754:93,0,0.0
1244,Unknown,18260,9.087867,9.171383,9.295867,277.2156,110870.0,927704.6875,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,1868.523,277.14547:182 277.18464:602 277.21565:26531 278.18109:162 278.2187:4459 279.09417:244 279.12528:79 279.15804:289 279.19899:301 279.23175:8544 280.09076:71 280.19741:145 280.23515:1743 280.26469:306 281.05133:548 281.13844:163 281.17624:307 281.18939:183 281.21241:378 281.24693:6916 282.05305:202 282.19301:82,55.01703:70 55.05412:258 57.03179:57 57.06585:49 57.07029:129 65.04137:20 67.0537:537 67.06333:20 69.06981:221 71.08519:86 73.81352:20 77.03913:100 79.05432:628 81.06992:519 83.04836:60 83.08499:252 85.0633:42 85.09947:53 91.05369:294 93.06835:1152 95.08593:494 97.0643:122 97.10004:98 99.0806:99 103.05096:20 105.0699:197 107.08409:546 109.06313:43 109.10204:177 111.08096:136 113.09539:39 115.0543:50 117.06928:184 119.0857:423 121.06217:38 121.10208:873 123.081:96 123.11689:152 125.0946:56 128.06354:20 129.07056:138 131.08746:241 133.1008:366 135.07706:39 135.10667:40 135.11578:1036 137.09541:50 139.11024:36 141.12697:20 143.08549:57 145.10121:194 147.08464:60 147.11674:303 149.02409:57 149.13303:446 151.1124:39 157.09811:109 159.08127:50 159.11589:165 161.13409:156 163.11243:83 163.14874:164 165.12552:112 171.11829:157 171.14394:20 173.13359:133 175.1127:76 175.14774:145 177.12653:49 179.10989:101 179.1427:53 183.11639:37 185.13025:113 187.15109:55 189.13034:53 193.11732:21 199.14813:100 201.16185:39 203.14378:95 207.13538:73 213.16197:53 217.15788:80 217.19398:82 221.15298:121 229.19754:20 231.17412:49 235.16927:528 235.18581:21 241.19498:124 259.20673:161 277.1828:112 277.21381:496,0,0.0
1763,Unknown,18700,9.573,9.725917,9.881467,279.1582,6093.25,34887.22265625,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,73.49736,279.09431:310 279.14181:108 279.15818:1921 279.17948:122 279.19586:138 279.23189:1840 279.26793:32 280.09747:57 280.1631:336 280.20084:31 280.2353:343 280.26319:126 281.05148:609 281.1731:261 281.21255:70 281.23557:90 281.24708:1142 282.04826:176 282.2508:228 282.28044:111 283.02867:181 283.04681:111 283.15237:57 283.17382:723 283.20186:61 283.22496:135 283.2629:3295 284.0273:63 284.13305:57,53.03872:75 55.05361:228 57.07052:6714 65.03847:536 67.05398:845 69.06927:319 71.04912:94 71.083:78 71.08548:385 77.03945:43 79.05465:226 81.03496:131 81.06144:87 81.06938:620 83.04871:70 83.08712:137 85.06637:70 85.10254:99 86.06837:20 91.05501:73 93.02808:165 93.03375:230 93.04983:74 93.06969:231 95.0481:902 95.06244:259 95.08634:432 97.06568:91 97.10431:56 99.042:88 105.06834:150 107.08556:252 109.06258:137 109.10046:386 111.08144:126 113.09379:103 117.06873:77 119.08515:130 121.02926:1890 121.10045:109 123.0413:101 123.11525:158 124.04917:44 125.09843:38 127.11072:41 129.07224:20 131.0858:107 133.10251:87 135.11638:243 135.12436:25 137.09946:83 145.09476:74 147.11383:61 148.53931:169 148.54884:130 149.02477:66629 150.18179:56 151.10825:49 153.12611:54 158.10301:72 159.11536:117 161.13107:150 163.03554:44 163.14821:82 165.09224:63 167.05157:68 173.13307:66 175.1459:45 177.0882:88 180.10783:65 201.03487:44 201.04597:1082 209.15166:54 209.96904:81 221.19043:304 223.11469:62 233.15276:77 237.22227:96 243.20833:92 261.19241:49 261.22092:164 261.24152:21 279.09195:1486 279.22952:126,0,0.0
916,Unknown,18139,8.963483,9.018383,9.171383,279.2315,148798.1875,1315330.75,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,1338.219,279.09226:801 279.15777:155 279.17251:71 279.19544:111 279.202:164 279.23148:36636 280.09869:204 280.20042:90 280.23488:6245 280.26278:368 281.05106:798 281.08228:142 281.10201:84 281.17762:248 281.19077:192 281.2483:3603 281.29105:47 282.05114:198 282.20756:89 282.25038:827 282.28002:57 283.05299:112 283.15195:119 283.1734:215 283.19484:194 283.20474:1616 283.22784:83 283.26248:988 284.20864:340,55.05407:452 57.03322:55 57.0695:140 59.05033:41 65.03735:48 67.05364:2001 69.07056:437 71.04876:71 75.51428:20 77.03906:69 79.05511:380 81.06985:2557 83.08491:270 85.06503:48 89.06191:20 91.05454:160 93.06921:573 95.08584:2756 97.06421:128 97.10091:164 99.08051:41 105.0698:157 107.08602:307 109.10091:1100 111.07776:97 117.06705:23 117.07129:56 119.08452:216 121.10197:518 123.08089:136 123.11678:399 125.09667:63 131.08623:306 133.10294:227 135.07921:149 135.11681:411 137.09529:78 137.13087:251 139.11128:87 145.10225:259 147.1178:267 149.02396:279 149.09697:110 149.13408:147 151.14841:56 159.1145:154 161.13145:187 163.14734:163 165.12662:150 165.16695:50 173.05347:74 173.13214:304 175.14626:187 177.12637:68 179.1386:40 181.12393:55 187.1469:156 195.13992:55 201.04628:612 209.15477:72 219.20946:56 223.07246:20 243.2131:318 261.22107:177 279.07074:61 279.09039:733 279.23126:214,0,0.006666666666666667
1857,Unknown,19008,9.9631,10.0609,10.25042,279.2318,16001.1875,141596.0625,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,838.3486,279.09252:263 279.14165:36 279.15803:64 279.19571:46 279.23174:2765 279.26614:31 280.09732:58 280.19084:24 280.2335:516 281.04968:588 281.17295:81 281.21076:60 281.24692:539 281.28638:27 282.0514:167 282.249:134 282.27864:125 283.03182:98 283.05161:86 283.17531:772 283.21326:37 283.23965:61 283.26275:1478 284.03045:46 284.04863:25 284.18081:92,53.03881:53 55.01662:52 55.05443:512 57.03211:15 57.06914:354 59.04921:28 65.03937:92 66.84234:13 67.05489:4101 69.03355:25 69.07021:485 71.04841:98 71.08643:71 73.56823:5 77.03786:61 79.05391:430 81.05363:25 81.06069:68 81.0704:3504 83.04974:57 83.08458:195 85.02764:21 85.06471:60 85.10088:27 87.04437:27 89.05882:28 91.05329:122 93.06984:418 95.05113:11 95.08554:3301 97.06391:73 97.10062:100 99.04314:30 99.07924:33 101.06008:24 103.03864:22 105.06852:100 107.08574:358 109.06583:19 109.10064:859 111.07956:69 111.11676:18 111.12296:5 113.05958:30 113.09398:12 115.05394:13 117.07105:87 119.08535:156 121.02839:66 121.06398:28 121.10173:362 123.07957:64 123.11546:389 125.09755:39 127.07778:38 131.0849:214 133.10048:149 135.07901:54 135.09041:33 135.11661:183 137.0974:29 137.13184:211 139.11572:14 145.09973:99 147.11884:87 149.0238:3097 149.09682:31 149.13153:111 150.02592:11 151.1097:17 151.14827:83 153.09122:27 153.13002:16 159.08099:15 159.11687:147 161.13258:96 163.11093:56 163.14725:79 165.12527:27 167.08607:14 167.10509:33 171.11806:12 173.05083:31 173.13208:268 175.14621:30 177.12502:57 177.16415:35 179.14117:36 181.12257:25 183.03926:18 183.11354:13 187.1469:83 191.14151:52 195.13722:53 201.04633:1354 201.16031:16 203.17719:14 205.16057:25 209.15627:43 217.19823:14 219.05576:13 219.21101:24 221.19228:35 223.16925:41 233.19058:25 233.22351:14 237.18645:24 237.21967:35 243.20874:50 251.14407:14 261.22137:52 279.06784:20 279.09241:1583 279.14975:17 279.18741:26 279.22836:64 279.26767:13,0,0.0033333333333333335
1645,Unknown,18502,9.337433,9.4763,9.545167,279.2318,125898.5625,945148.1875,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,5155.701,279.09419:112 279.20065:89 279.23177:37628 280.09406:63 280.20892:54 280.23517:6332 280.26307:165 281.04971:644 281.15489:64 281.17462:215 281.19435:90 281.21078:194 281.24695:1537 282.05308:175 282.17656:46 282.20621:55 282.21773:42 282.25067:289 282.27702:228 283.03019:151 283.05163:99 283.1308:42 283.14895:85 283.17534:886 283.20503:312 283.22813:170 283.26278:1711 284.03048:39 284.13622:39 284.17754:120 284.20893:54,53.0378:20 55.0534:268 57.03328:18 57.06956:104 59.04888:9 65.03821:55 67.05371:2674 69.03316:13 69.069:237 71.04883:63 71.08519:30 73.06251:14 77.03828:47 79.05432:277 81.03287:24 81.06993:3200 83.04837:39 83.085:142 85.06331:60 91.0537:104 93.0693:337 95.04867:60 95.06874:8 95.08499:2421 97.06528:57 97.10198:73 99.04549:13 99.08061:18 101.05949:18 105.0679:77 107.08511:245 109.06519:54 109.1:649 111.0789:33 113.061:18 115.05432:14 117.06929:102 119.08464:151 121.06542:29 121.10101:310 123.08101:58 123.1169:383 125.0968:21 127.07703:29 129.06946:6 131.08412:291 133.10081:141 135.08049:64 135.11694:340 137.09543:46 137.13217:236 139.07443:10 139.11258:19 141.09206:14 145.10123:203 147.11676:122 149.02292:217 149.09592:92 149.13184:238 151.14735:82 153.09029:24 153.12666:7 159.11591:161 161.13039:84 163.11246:102 163.14751:118 165.1646:26 167.08507:14 167.10535:23 171.11317:8 173.13103:243 175.14903:23 177.12524:67 179.1414:15 181.12016:24 187.14844:136 191.14305:54 193.15822:11 195.13876:45 201.04509:108 205.15651:27 209.15356:69 217.19257:10 219.21114:19 221.188:34 223.17081:47 233.15172:37 233.22656:12 237.18198:22 243.2103:66 261.18808:11 261.22293:83 279.09396:189 279.17587:11 279.1955:16 279.22992:159,0,0.0
1735,Unknown,18656,9.5592,9.669933,9.84035,281.0513,5436.125,61720.1328125,,[M+H]+,M + 0,similar chromatogram in higher mz_1739,,,,,,,999,False,False,False,,,,,,21.33703,281.05133:1317 281.15158:77 281.19268:60 281.2272:74 281.24692:1244 282.04976:359 282.25064:283 282.27864:133 283.03017:281 283.04831:189 283.17532:832 283.20666:139 283.22316:69 283.23965:68 283.26275:1291 284.03211:62 284.04698:49 284.13785:38 284.18081:173 284.20891:48 284.2651:264 284.29155:43 285.13181:67 285.15168:51 285.18313:121 285.22121:145 285.24107:45 285.26756:43 285.2775:32,53.03949:25 55.05367:504 57.03356:64 57.06984:592 59.04917:20 67.05485:266 69.0669:68 69.06934:399 71.05002:396 71.08638:240 73.04109:40 73.04696:122 75.02657:20 77.03953:54 79.05385:137 81.07123:331 83.05058:134 83.08453:191 85.02758:170 85.06374:203 85.10263:101 89.05876:20 91.05229:70 93.06978:187 95.08643:433 97.06288:87 97.10055:134 99.04502:792 99.07917:59 105.07046:100 107.08567:147 109.05962:51 109.10057:361 111.08155:103 113.05534:46 119.0842:107 121.10381:143 123.03925:59 123.11755:175 127.07549:103 128.062:20 133.10152:181 135.11424:72 147.11754:93 149.13023:81 151.11201:56 155.08795:20 161.13248:82 163.14713:55 165.08989:114 178.13483:20 183.17577:84 189.16374:79 203.18263:70 205.01724:80 205.19975:70 207.03355:127 211.11002:85 220.12329:21 222.18901:33 223.20718:61 239.23334:92 245.2292:81 248.98763:591 249.01392:21 251.10817:68 265.00241:36 265.01996:1801 266.99771:90 281.04938:2046 281.16608:95 281.245:60,0,0.006833583708896678
1565,Unknown,18425,9.28195,9.37945,9.46215,281.2483,55362.4375,343677.28125,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,2320.577,281.05106:2828 281.17268:317 281.2072:248 281.2483:17063 282.05443:692 282.17627:157 282.21579:89 282.22732:92 282.25038:2848 282.27837:124 283.0299:290 283.04969:434 283.13216:64 283.1536:54 283.17505:1401 283.20309:414 283.22454:629 283.23938:505 283.26248:6595 284.03018:89 284.05001:144 284.18054:161 284.20864:119 284.23012:196 284.26483:1245 284.29623:593 285.02727:51 285.10671:230 285.14809:111 285.18782:263 285.22259:1113 285.2408:137 285.26729:194 285.29875:124 286.18196:91 286.22674:303,55.05407:502 57.03322:129 57.06728:71 57.0695:984 65.03894:20 67.05444:583 69.06974:546 71.08595:627 73.06579:58 79.05337:116 81.06985:1005 83.04917:44 83.0858:518 85.06413:77 85.1012:251 91.05547:148 93.07015:197 95.08393:599 97.06421:44 97.10091:308 105.0698:116 107.08399:131 109.09272:35 109.09989:415 111.07982:121 111.11599:55 119.08452:228 121.09981:210 123.08197:75 123.11569:222 123.12765:20 127.07358:29 133.10068:280 135.11568:84 137.09872:85 137.13316:138 137.14235:20 141.12917:95 147.11661:219 149.1281:97 151.11224:69 155.10405:47 155.14313:61 161.13394:131 163.14734:58 165.09135:210 175.14626:146 179.13991:43 179.18584:20 189.16656:60 193.15666:68 214.17484:20 219.21236:46 235.2352:32 239.23936:39 245.21992:41 248.98753:179 263.23868:66 265.01822:488 281.05411:600 281.1774:57 281.18561:79,0,0.006666666666666667
1209,Unknown,18249,8.881083,9.157766,9.28195,281.2469,38034.375,462759.84375,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,1822.556,281.05297:681 281.10884:64 281.14007:158 281.17459:225 281.18939:224 281.21076:436 281.24692:10259 282.05799:138 282.18148:103 282.1963:134 282.21935:109 282.25064:1809 282.27864:70 283.04831:144 283.15222:79 283.17531:479 283.19016:459 283.20501:1414 283.2248:240 283.26275:1197 284.18412:74 284.20064:70 284.20891:253 284.22708:71 284.2684:246 285.07719:169 285.10864:84 285.13347:167 285.14836:157 285.16823:104 285.18313:255 285.2212:531 285.26425:63 286.14907:153 286.22535:105 286.23696:122,55.05556:211 57.06953:213 67.05529:175 69.06978:215 71.04963:52 71.08599:106 77.0391:20 79.05429:102 81.0699:298 83.08407:195 85.06418:71 85.10577:20 91.05272:70 93.06926:156 95.08686:245 97.06427:46 97.10291:134 99.04447:55 99.07959:20 105.06987:88 107.08507:119 109.06822:31 109.102:240 111.07989:56 111.11709:49 117.06924:40 119.08673:211 121.10204:159 123.07987:53 123.11794:109 125.09785:62 129.06718:33 133.10075:192 135.11917:77 137.09882:51 137.13211:50 139.11484:54 141.07104:47 147.11432:119 149.12938:90 151.11235:43 153.12419:20 161.1328:87 163.14494:35 167.13821:20 169.15807:20 175.14897:62 179.17807:33 187.11349:20 193.15814:36 217.19392:27 221.22873:38 235.1692:53 245.22623:116 245.26308:21 248.98615:99 263.15137:38 263.16727:96 263.23566:27 265.00244:21 265.01682:119 281.03293:21 281.05099:212 281.18579:72 281.21375:32 281.24826:34,0,0.003371069182389937
2098,Unknown,19536,10.50683,10.62173,10.86743,282.2783,6466.875,38225.62109375,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,324.2919,282.05104:130 282.24864:135 282.27828:1357 283.02981:120 283.0496:51 283.1766:6315 283.20795:80 283.22774:44 283.26239:485 283.28549:192 284.03009:32 284.17715:794 284.26474:136 284.29944:47 285.13145:59 285.14966:23 285.18276:151 285.2225:39 285.24402:42 285.28044:33 286.18187:28 287.14949:23 287.20265:58 287.2392:33,55.01651:38 55.05433:507 57.03348:37 57.06902:401 58.06492:46 67.05316:178 69.07007:984 70.0643:24 71.0491:79 71.08546:336 72.04494:48 72.08072:75 73.04603:31 77.03685:16 79.05462:67 79.0616:17 81.06936:304 82.07335:17 83.08532:626 85.02838:34 85.10071:126 86.06016:143 86.09745:22 89.05957:281 91.05311:30 91.98246:10 93.06966:202 95.08536:280 97.06372:107 97.09077:81 97.10139:492 98.09598:17 99.08002:20 100.0778:158 107.08756:104 109.10043:158 111.08038:126 111.11757:124 114.09048:149 119.08512:39 121.10257:191 123.07824:13 123.11522:86 125.09621:125 125.13239:44 128.10732:63 133.08664:39 135.11635:199 137.13387:37 139.11198:46 142.12033:44 149.13364:165 151.14796:29 153.12608:78 156.13818:18 158.09927:10 162.13554:19 163.14693:79 167.14404:51 170.14709:27 177.1599:34 177.16251:62 181.1552:20 191.175:24 191.18315:51 195.16969:20 198.1873:23 205.19807:34 208.03877:10 211.13538:23 224.23473:10 226.21637:19 240.2758:61 243.06917:10 247.24091:156 249.99374:48 250.95874:23 251.12492:10 265.24948:151 266.02115:159 267.00858:26 282.0524:189 282.07874:33 282.20551:33 282.22363:20 282.27798:151,0,0.0033333333333333335
